pnr,tract_id,trips
Table Mesa Park-n-Ride,08001009003,1.1937547689042436
Table Mesa Park-n-Ride,08001009004,0.17549682442279452
Table Mesa Park-n-Ride,08001009101,0.062994486045275
Table Mesa Park-n-Ride,08001009103,0.5188911819123834
Table Mesa Park-n-Ride,08001009104,0.0
Table Mesa Park-n-Ride,08001009202,0.20082567448849292
Table Mesa Park-n-Ride,08001009203,0.3005770903405233
Table Mesa Park-n-Ride,08001009204,0.5718572172743679
Table Mesa Park-n-Ride,08001009206,0.05327841982958095
Table Mesa Park-n-Ride,08001009207,0.0021912410970786316
Table Mesa Park-n-Ride,08001009304,0.30999110860994333
Table Mesa Park-n-Ride,08001009306,1.3885528722382197
Table Mesa Park-n-Ride,08001009307,2.1351734689656743
Table Mesa Park-n-Ride,08001009308,4.1832489596644535
Table Mesa Park-n-Ride,08001009309,1.5619083737718578
Table Mesa Park-n-Ride,08001009310,2.166722361385494
Table Mesa Park-n-Ride,08001009316,0.23083746324729582
Table Mesa Park-n-Ride,08001009318,0.7316159655444254
Table Mesa Park-n-Ride,08001009319,0.07782889418652705
Table Mesa Park-n-Ride,08001009320,0.4684350328446748
Table Mesa Park-n-Ride,08001009321,0.2485122733654173
Table Mesa Park-n-Ride,08001009322,0.24310183002001373
Table Mesa Park-n-Ride,08001009323,0.4651196247421171
Table Mesa Park-n-Ride,08001009325,1.015349043216008
Table Mesa Park-n-Ride,08001009326,0.42120415797064187
Table Mesa Park-n-Ride,08001009327,0.8334308442284354
Table Mesa Park-n-Ride,08001009401,2.706797386942723
Table Mesa Park-n-Ride,08001009406,1.8865029554256854
Table Mesa Park-n-Ride,08001009407,2.9931087143655546
Table Mesa Park-n-Ride,08001009408,1.2833327434520552
Table Mesa Park-n-Ride,08001009409,3.0503677408756245
Table Mesa Park-n-Ride,08001009410,1.9449236163485129
Table Mesa Park-n-Ride,08001009411,1.331587712867602
Table Mesa Park-n-Ride,08001009501,1.260293021310086
Table Mesa Park-n-Ride,08001009502,0.49156097939881105
Table Mesa Park-n-Ride,08001009553,4.239872208567752
Table Mesa Park-n-Ride,08001009603,3.3609399715933943
Table Mesa Park-n-Ride,08001009604,0.5922608722408798
Table Mesa Park-n-Ride,08001009606,0.13076168454004156
Table Mesa Park-n-Ride,08001009607,0.2598894080546092
Table Mesa Park-n-Ride,08001009608,0.2300217039030769
Table Mesa Park-n-Ride,08001009751,0.8569552544738819
Table Mesa Park-n-Ride,08001009752,0.0
Table Mesa Park-n-Ride,08001015000,3.8868449071631157
Table Mesa Park-n-Ride,08001060001,2.3462873578599877
Table Mesa Park-n-Ride,08001060002,15.20880348161215
Table Mesa Park-n-Ride,08001060100,1.5081329005468946
Table Mesa Park-n-Ride,08001060200,0.7332002773494745
Table Mesa Park-n-Ride,08001061200,3.3145265718786625
Table Mesa Park-n-Ride,08001988700,0.0
Table Mesa Park-n-Ride,08005004951,0.010430153098760404
Table Mesa Park-n-Ride,08005004952,0.006190419479724769
Table Mesa Park-n-Ride,08005005551,0.05001340520462166
Table Mesa Park-n-Ride,08005005552,0.0
Table Mesa Park-n-Ride,08005005553,0.0833368804565816
Table Mesa Park-n-Ride,08005005611,0.0
Table Mesa Park-n-Ride,08005005612,0.0
Table Mesa Park-n-Ride,08005005614,0.0
Table Mesa Park-n-Ride,08005005619,0.2247320150262995
Table Mesa Park-n-Ride,08005005620,0.13341952253453152
Table Mesa Park-n-Ride,08005005621,0.24612362323166692
Table Mesa Park-n-Ride,08005005622,0.1451324259080896
Table Mesa Park-n-Ride,08005005623,0.0
Table Mesa Park-n-Ride,08005005624,0.0
Table Mesa Park-n-Ride,08005005625,0.0
Table Mesa Park-n-Ride,08005005626,0.0
Table Mesa Park-n-Ride,08005005627,0.0
Table Mesa Park-n-Ride,08005005628,0.00036099342157631096
Table Mesa Park-n-Ride,08005005629,0.034651124598336476
Table Mesa Park-n-Ride,08005005630,0.0
Table Mesa Park-n-Ride,08005005631,0.0
Table Mesa Park-n-Ride,08005005632,0.0
Table Mesa Park-n-Ride,08005005633,0.0
Table Mesa Park-n-Ride,08005005634,0.0
Table Mesa Park-n-Ride,08005005635,0.0
Table Mesa Park-n-Ride,08005005636,0.0
Table Mesa Park-n-Ride,08005005701,0.061433107970302256
Table Mesa Park-n-Ride,08005005702,0.03370676588446677
Table Mesa Park-n-Ride,08005005800,0.10725405137428061
Table Mesa Park-n-Ride,08005005951,0.18308906659270394
Table Mesa Park-n-Ride,08005005952,0.22602568921324523
Table Mesa Park-n-Ride,08005006000,0.0012900436333181649
Table Mesa Park-n-Ride,08005006100,0.011931793597374242
Table Mesa Park-n-Ride,08005006200,0.0212637447715332
Table Mesa Park-n-Ride,08005006300,0.0
Table Mesa Park-n-Ride,08005006400,0.12240652335192645
Table Mesa Park-n-Ride,08005006501,0.11257531155717326
Table Mesa Park-n-Ride,08005006502,0.13398735194526618
Table Mesa Park-n-Ride,08005006601,0.24303738571023698
Table Mesa Park-n-Ride,08005006603,0.0
Table Mesa Park-n-Ride,08005006604,0.1152539267014318
Table Mesa Park-n-Ride,08005006704,0.2497985104009516
Table Mesa Park-n-Ride,08005006705,0.01697478751594869
Table Mesa Park-n-Ride,08005006706,0.1468672132045873
Table Mesa Park-n-Ride,08005006707,0.5079649426141564
Table Mesa Park-n-Ride,08005006708,0.3108150422881703
Table Mesa Park-n-Ride,08005006709,0.4526094964586269
Table Mesa Park-n-Ride,08005006711,0.0
Table Mesa Park-n-Ride,08005006712,0.017722991156009303
Table Mesa Park-n-Ride,08005006713,0.0
Table Mesa Park-n-Ride,08005006808,0.0
Table Mesa Park-n-Ride,08005006815,0.7165875849042272
Table Mesa Park-n-Ride,08005006854,0.004591821137511036
Table Mesa Park-n-Ride,08005006857,0.016296081612821287
Table Mesa Park-n-Ride,08005006859,0.04313587363101544
Table Mesa Park-n-Ride,08005006860,0.15076623332358668
Table Mesa Park-n-Ride,08005006861,0.24276066510882857
Table Mesa Park-n-Ride,08005006862,0.0
Table Mesa Park-n-Ride,08005006863,0.0
Table Mesa Park-n-Ride,08005006864,0.20524181436698516
Table Mesa Park-n-Ride,08005007103,0.0
Table Mesa Park-n-Ride,08005007106,0.011436098545788463
Table Mesa Park-n-Ride,08005007108,0.4287573309207265
Table Mesa Park-n-Ride,08005007109,0.0
Table Mesa Park-n-Ride,08005007110,1.2681742932078977
Table Mesa Park-n-Ride,08005007111,0.010657977055576149
Table Mesa Park-n-Ride,08005007112,0.787062176335161
Table Mesa Park-n-Ride,08005007113,0.1931309494766898
Table Mesa Park-n-Ride,08005007201,0.03198831699118812
Table Mesa Park-n-Ride,08005007202,0.15014509640477677
Table Mesa Park-n-Ride,08005007301,1.7174065439190376
Table Mesa Park-n-Ride,08005007302,0.6221408754490972
Table Mesa Park-n-Ride,08005007400,1.4423214595573846
Table Mesa Park-n-Ride,08005007500,1.3111815768562212
Table Mesa Park-n-Ride,08005007600,1.86471336984652
Table Mesa Park-n-Ride,08005007702,1.673388501308497
Table Mesa Park-n-Ride,08005007703,0.7278419919208793
Table Mesa Park-n-Ride,08005007704,0.9082807027906434
Table Mesa Park-n-Ride,08005015100,0.02432684287557823
Table Mesa Park-n-Ride,08005080000,0.030881476776956667
Table Mesa Park-n-Ride,08005080100,0.07591003096432956
Table Mesa Park-n-Ride,08005080200,0.20089732456448506
Table Mesa Park-n-Ride,08005080300,0.22141648325760832
Table Mesa Park-n-Ride,08005080400,0.17200794969283864
Table Mesa Park-n-Ride,08005080500,0.19802976403096664
Table Mesa Park-n-Ride,08005080600,0.16838860918276533
Table Mesa Park-n-Ride,08005080700,0.20722186163844677
Table Mesa Park-n-Ride,08005080800,0.10223541232178925
Table Mesa Park-n-Ride,08005080900,0.1594913697774836
Table Mesa Park-n-Ride,08005081001,0.7853528020878842
Table Mesa Park-n-Ride,08005081002,0.19769055839437963
Table Mesa Park-n-Ride,08005081101,0.08844581538074411
Table Mesa Park-n-Ride,08005081102,0.03886895246791673
Table Mesa Park-n-Ride,08005081200,0.16877946991825785
Table Mesa Park-n-Ride,08005081300,0.022444414176979736
Table Mesa Park-n-Ride,08005081400,0.1404556550423191
Table Mesa Park-n-Ride,08005081500,0.1340911689671738
Table Mesa Park-n-Ride,08005081600,0.07765594187379386
Table Mesa Park-n-Ride,08005081700,0.14725301704242066
Table Mesa Park-n-Ride,08005081800,1.642388793625718
Table Mesa Park-n-Ride,08005081900,0.0
Table Mesa Park-n-Ride,08005082000,0.0
Table Mesa Park-n-Ride,08005082100,0.0
Table Mesa Park-n-Ride,08005082200,0.0
Table Mesa Park-n-Ride,08005082300,0.0
Table Mesa Park-n-Ride,08005082400,0.0
Table Mesa Park-n-Ride,08005082500,0.0
Table Mesa Park-n-Ride,08005082600,0.25335640451794766
Table Mesa Park-n-Ride,08005082700,0.1314649415284749
Table Mesa Park-n-Ride,08005082800,0.1777295500496467
Table Mesa Park-n-Ride,08005082900,0.3569218485849571
Table Mesa Park-n-Ride,08005083000,0.0
Table Mesa Park-n-Ride,08005083100,0.02843694676990771
Table Mesa Park-n-Ride,08005083201,0.0
Table Mesa Park-n-Ride,08005083202,0.0
Table Mesa Park-n-Ride,08005083300,0.0
Table Mesa Park-n-Ride,08005083400,0.0
Table Mesa Park-n-Ride,08005083500,0.0
Table Mesa Park-n-Ride,08005083600,0.02003756954546647
Table Mesa Park-n-Ride,08005083700,0.1391608689938868
Table Mesa Park-n-Ride,08005083800,0.0
Table Mesa Park-n-Ride,08005083900,0.022631990736552192
Table Mesa Park-n-Ride,08005084000,0.0
Table Mesa Park-n-Ride,08005084100,0.0
Table Mesa Park-n-Ride,08005084200,0.0
Table Mesa Park-n-Ride,08005084300,0.0
Table Mesa Park-n-Ride,08005084400,0.0
Table Mesa Park-n-Ride,08005084500,0.0
Table Mesa Park-n-Ride,08005084600,0.13235123603737
Table Mesa Park-n-Ride,08005084700,0.0
Table Mesa Park-n-Ride,08005084800,0.0
Table Mesa Park-n-Ride,08005084900,0.17930252427412285
Table Mesa Park-n-Ride,08005085000,0.0659955273529523
Table Mesa Park-n-Ride,08005085100,0.03356415205912317
Table Mesa Park-n-Ride,08005085200,0.0
Table Mesa Park-n-Ride,08005085300,0.007355425187305166
Table Mesa Park-n-Ride,08005085400,0.008193179469503037
Table Mesa Park-n-Ride,08005085500,0.18565116385942404
Table Mesa Park-n-Ride,08005085600,0.0
Table Mesa Park-n-Ride,08005085700,0.08830008964098982
Table Mesa Park-n-Ride,08005085800,0.0
Table Mesa Park-n-Ride,08005085900,0.0
Table Mesa Park-n-Ride,08005086001,0.0
Table Mesa Park-n-Ride,08005086002,0.013051569834059685
Table Mesa Park-n-Ride,08005086100,0.0
Table Mesa Park-n-Ride,08005086200,0.0
Table Mesa Park-n-Ride,08005086300,0.0
Table Mesa Park-n-Ride,08005086400,0.0
Table Mesa Park-n-Ride,08005086500,0.0
Table Mesa Park-n-Ride,08005086600,0.18747577124134257
Table Mesa Park-n-Ride,08005086700,0.7480318601733703
Table Mesa Park-n-Ride,08005086801,0.13508451755904236
Table Mesa Park-n-Ride,08005086802,0.0998407700373167
Table Mesa Park-n-Ride,08005086900,0.1215869245784449
Table Mesa Park-n-Ride,08005087000,0.15934107445829915
Table Mesa Park-n-Ride,08005087100,0.07893330215300068
Table Mesa Park-n-Ride,08005087200,0.13022987106794826
Table Mesa Park-n-Ride,08005087301,0.0
Table Mesa Park-n-Ride,08005087302,0.04674987302078083
Table Mesa Park-n-Ride,08005980000,0.0005932144650126292
Table Mesa Park-n-Ride,08013012101,89.45414457461425
Table Mesa Park-n-Ride,08013012103,57.13755161693138
Table Mesa Park-n-Ride,08013012104,22.20903320970846
Table Mesa Park-n-Ride,08013012105,72.80087501610359
Table Mesa Park-n-Ride,08013012106,49.819088020374295
Table Mesa Park-n-Ride,08013012107,76.79770692775836
Table Mesa Park-n-Ride,08013012201,24.777027426047933
Table Mesa Park-n-Ride,08013012204,68.05762003001273
Table Mesa Park-n-Ride,08013012205,77.35010112720178
Table Mesa Park-n-Ride,08013012206,73.3804955863345
Table Mesa Park-n-Ride,08013012207,89.1911732290995
Table Mesa Park-n-Ride,08013012208,51.20078372131027
Table Mesa Park-n-Ride,08013012300,168.98464037932015
Table Mesa Park-n-Ride,08013012401,140.10980264646133
Table Mesa Park-n-Ride,08013012501,80.09250554527887
Table Mesa Park-n-Ride,08013012505,61.215347546763354
Table Mesa Park-n-Ride,08013012507,147.31987483164528
Table Mesa Park-n-Ride,08013012508,63.317923608661395
Table Mesa Park-n-Ride,08013012509,164.46129881347608
Table Mesa Park-n-Ride,08013012510,15.46958192578176
Table Mesa Park-n-Ride,08013012511,171.91051052509653
Table Mesa Park-n-Ride,08013012603,89.5341566934164
Table Mesa Park-n-Ride,08013012605,46.497837701526734
Table Mesa Park-n-Ride,08013012608,57.632030626089154
Table Mesa Park-n-Ride,08013012609,32.76257369347101
Table Mesa Park-n-Ride,08013012610,127.34586279973243
Table Mesa Park-n-Ride,08013012701,25.26264515082263
Table Mesa Park-n-Ride,08013012705,42.59575086874829
Table Mesa Park-n-Ride,08013012707,19.576061579984504
Table Mesa Park-n-Ride,08013012708,23.773324548982238
Table Mesa Park-n-Ride,08013012709,4.647477874538671
Table Mesa Park-n-Ride,08013012710,61.16221675855286
Table Mesa Park-n-Ride,08013012801,3.438371279065826
Table Mesa Park-n-Ride,08013012802,0.8382779099149761
Table Mesa Park-n-Ride,08013012903,3.6418747982696646
Table Mesa Park-n-Ride,08013012904,11.369621508350598
Table Mesa Park-n-Ride,08013012905,6.362778226499835
Table Mesa Park-n-Ride,08013012907,3.638595765502157
Table Mesa Park-n-Ride,08013013003,26.502824123432156
Table Mesa Park-n-Ride,08013013004,10.77670401555428
Table Mesa Park-n-Ride,08013013005,9.201416202095336
Table Mesa Park-n-Ride,08013013006,45.49771025380306
Table Mesa Park-n-Ride,08013013201,0.05006641816443778
Table Mesa Park-n-Ride,08013013202,1.6607825119897162
Table Mesa Park-n-Ride,08013013205,12.088112478890913
Table Mesa Park-n-Ride,08013013207,0.6356858509528867
Table Mesa Park-n-Ride,08013013208,1.4659450827629854
Table Mesa Park-n-Ride,08013013210,9.48882454927128
Table Mesa Park-n-Ride,08013013211,3.72693441259884
Table Mesa Park-n-Ride,08013013212,14.233082216180787
Table Mesa Park-n-Ride,08013013214,16.973975294751476
Table Mesa Park-n-Ride,08013013215,9.823107250277417
Table Mesa Park-n-Ride,08013013302,6.0792846244109775
Table Mesa Park-n-Ride,08013013305,4.024267502754275
Table Mesa Park-n-Ride,08013013306,3.0975141378621784
Table Mesa Park-n-Ride,08013013307,3.207859389392298
Table Mesa Park-n-Ride,08013013308,3.213780408705517
Table Mesa Park-n-Ride,08013013401,4.434401832612631
Table Mesa Park-n-Ride,08013013402,6.8283274970714585
Table Mesa Park-n-Ride,08013013503,2.5671905017051633
Table Mesa Park-n-Ride,08013013505,2.390217167093346
Table Mesa Park-n-Ride,08013013506,1.0497397479224497
Table Mesa Park-n-Ride,08013013507,1.666374602137161
Table Mesa Park-n-Ride,08013013508,1.88971374134332
Table Mesa Park-n-Ride,08013013601,0.12184345128963778
Table Mesa Park-n-Ride,08013013704,10.832010220261932
Table Mesa Park-n-Ride,08013013706,0.023143190277985774
Table Mesa Park-n-Ride,08013060601,26.276830238861027
Table Mesa Park-n-Ride,08013060602,5.033723081257325
Table Mesa Park-n-Ride,08013060700,32.979050084082644
Table Mesa Park-n-Ride,08013060801,32.98138294872562
Table Mesa Park-n-Ride,08013060802,10.719243767702922
Table Mesa Park-n-Ride,08013060900,15.503804806478389
Table Mesa Park-n-Ride,08013061300,7.045550267532203
Table Mesa Park-n-Ride,08013061400,8.571557664978496
Table Mesa Park-n-Ride,08014030000,1.1512161585709022
Table Mesa Park-n-Ride,08014030100,0.5086169967713592
Table Mesa Park-n-Ride,08014030200,3.803136469391186
Table Mesa Park-n-Ride,08014030300,1.06228949559976
Table Mesa Park-n-Ride,08014030400,0.538937250374386
Table Mesa Park-n-Ride,08014030500,0.5794122215700205
Table Mesa Park-n-Ride,08014030600,0.6949721246923791
Table Mesa Park-n-Ride,08014030700,0.5359795995171952
Table Mesa Park-n-Ride,08014030800,1.7305341764223667
Table Mesa Park-n-Ride,08014030900,4.040950728692996
Table Mesa Park-n-Ride,08014031000,1.6453103782420273
Table Mesa Park-n-Ride,08014031101,7.3054338050417265
Table Mesa Park-n-Ride,08014031102,8.243772282103361
Table Mesa Park-n-Ride,08014031103,0.5640058011540419
Table Mesa Park-n-Ride,08014031104,7.599689284558955
Table Mesa Park-n-Ride,08014031201,54.05064812252585
Table Mesa Park-n-Ride,08014031202,14.301419702280274
Table Mesa Park-n-Ride,08014031300,4.381035294116666
Table Mesa Park-n-Ride,08014031401,2.3982875627489695
Table Mesa Park-n-Ride,08014031402,1.1179182034443926
Table Mesa Park-n-Ride,08014031403,5.70269298933245
Table Mesa Park-n-Ride,08014980100,0.0
Table Mesa Park-n-Ride,08014980200,0.0
Table Mesa Park-n-Ride,08014980300,0.0
Table Mesa Park-n-Ride,08031000102,1.0563735435395736
Table Mesa Park-n-Ride,08031000201,1.5617940708508107
Table Mesa Park-n-Ride,08031000202,1.652170061422303
Table Mesa Park-n-Ride,08031000301,1.2803185434448916
Table Mesa Park-n-Ride,08031000302,0.4942242501466517
Table Mesa Park-n-Ride,08031000303,0.8585501168940635
Table Mesa Park-n-Ride,08031000401,1.404888745246318
Table Mesa Park-n-Ride,08031000403,1.6404154918153475
Table Mesa Park-n-Ride,08031000404,1.8639284983217603
Table Mesa Park-n-Ride,08031000501,0.19448782926356217
Table Mesa Park-n-Ride,08031000503,0.2612106851872272
Table Mesa Park-n-Ride,08031000504,1.6248058918506656
Table Mesa Park-n-Ride,08031000600,5.927490974188043
Table Mesa Park-n-Ride,08031000703,0.2094477450691525
Table Mesa Park-n-Ride,08031000704,0.2225648524463636
Table Mesa Park-n-Ride,08031000705,0.7671454649765728
Table Mesa Park-n-Ride,08031000706,3.920499408355552
Table Mesa Park-n-Ride,08031000800,1.0746979724198464
Table Mesa Park-n-Ride,08031000902,0.30554706172997265
Table Mesa Park-n-Ride,08031000903,0.19588933115589657
Table Mesa Park-n-Ride,08031000904,0.30348516237950507
Table Mesa Park-n-Ride,08031000905,0.4431478012163939
Table Mesa Park-n-Ride,08031001000,0.0
Table Mesa Park-n-Ride,08031001101,1.315641087119422
Table Mesa Park-n-Ride,08031001102,2.521875439679853
Table Mesa Park-n-Ride,08031001301,0.0011053538724193378
Table Mesa Park-n-Ride,08031001302,0.05288006506656856
Table Mesa Park-n-Ride,08031001401,0.27652992261895354
Table Mesa Park-n-Ride,08031001402,0.18279742193365897
Table Mesa Park-n-Ride,08031001403,0.24040555941293335
Table Mesa Park-n-Ride,08031001500,6.517674226381588
Table Mesa Park-n-Ride,08031001601,1.6278044000779748
Table Mesa Park-n-Ride,08031001602,2.3846649942479914
Table Mesa Park-n-Ride,08031001603,2.2989680055136743
Table Mesa Park-n-Ride,08031001703,2.9152290233341125
Table Mesa Park-n-Ride,08031001704,3.001319474480781
Table Mesa Park-n-Ride,08031001705,4.111508030822441
Table Mesa Park-n-Ride,08031001706,1.6402624648471114
Table Mesa Park-n-Ride,08031001707,1.951005093609923
Table Mesa Park-n-Ride,08031001800,1.3916580005337482
Table Mesa Park-n-Ride,08031001901,3.2041088517009424
Table Mesa Park-n-Ride,08031002000,1.3830706556006134
Table Mesa Park-n-Ride,08031002101,0.18296856201487602
Table Mesa Park-n-Ride,08031002102,0.11418902516092262
Table Mesa Park-n-Ride,08031002300,1.7496394271197375
Table Mesa Park-n-Ride,08031002402,0.7275215207321756
Table Mesa Park-n-Ride,08031002404,0.6119153612733638
Table Mesa Park-n-Ride,08031002405,1.8209963324408647
Table Mesa Park-n-Ride,08031002602,0.6348222917652404
Table Mesa Park-n-Ride,08031002603,1.0451413967627827
Table Mesa Park-n-Ride,08031002604,0.2124711593906435
Table Mesa Park-n-Ride,08031002704,0.20428535265713435
Table Mesa Park-n-Ride,08031002705,0.23046194342033363
Table Mesa Park-n-Ride,08031002706,0.29199042480187487
Table Mesa Park-n-Ride,08031002707,0.30071595505627463
Table Mesa Park-n-Ride,08031002708,0.21804830243984744
Table Mesa Park-n-Ride,08031002709,0.21274102115108884
Table Mesa Park-n-Ride,08031002801,0.2625754929133312
Table Mesa Park-n-Ride,08031002802,0.44795097598362854
Table Mesa Park-n-Ride,08031002804,0.16533530523285467
Table Mesa Park-n-Ride,08031002805,0.31704388577430653
Table Mesa Park-n-Ride,08031002901,0.4243219423207616
Table Mesa Park-n-Ride,08031002902,0.45331149205990073
Table Mesa Park-n-Ride,08031003002,0.10202405032473424
Table Mesa Park-n-Ride,08031003003,0.211509962057899
Table Mesa Park-n-Ride,08031003004,0.2445561699250998
Table Mesa Park-n-Ride,08031003005,0.40921155925209785
Table Mesa Park-n-Ride,08031003006,0.3276040361229634
Table Mesa Park-n-Ride,08031003101,0.6360309378201757
Table Mesa Park-n-Ride,08031003102,0.736890072230961
Table Mesa Park-n-Ride,08031003202,0.3021172496859947
Table Mesa Park-n-Ride,08031003203,0.2819136764545816
Table Mesa Park-n-Ride,08031003204,0.20140682721238384
Table Mesa Park-n-Ride,08031003205,0.29432922672573447
Table Mesa Park-n-Ride,08031003300,0.18596857127848238
Table Mesa Park-n-Ride,08031003401,0.22000356022601716
Table Mesa Park-n-Ride,08031003402,0.5577291830193815
Table Mesa Park-n-Ride,08031003501,4.492128270025896
Table Mesa Park-n-Ride,08031003502,1.5901623878125877
Table Mesa Park-n-Ride,08031003601,1.775932987697706
Table Mesa Park-n-Ride,08031003602,1.485389080071767
Table Mesa Park-n-Ride,08031003603,0.6071973819441603
Table Mesa Park-n-Ride,08031003701,0.22832691414992548
Table Mesa Park-n-Ride,08031003702,0.320224014645042
Table Mesa Park-n-Ride,08031003703,0.18729485064214368
Table Mesa Park-n-Ride,08031003801,0.03508667528369243
Table Mesa Park-n-Ride,08031003802,0.0
Table Mesa Park-n-Ride,08031003901,0.05894083262634767
Table Mesa Park-n-Ride,08031003902,0.18693411754835637
Table Mesa Park-n-Ride,08031004002,0.26047856812466197
Table Mesa Park-n-Ride,08031004003,0.3570492109529324
Table Mesa Park-n-Ride,08031004004,0.1462188944153371
Table Mesa Park-n-Ride,08031004005,0.1387646945625934
Table Mesa Park-n-Ride,08031004006,0.16547373015077668
Table Mesa Park-n-Ride,08031004101,1.6290629635378335
Table Mesa Park-n-Ride,08031004102,0.5022224951085124
Table Mesa Park-n-Ride,08031004103,0.6775565325912504
Table Mesa Park-n-Ride,08031004104,0.22948758809949177
Table Mesa Park-n-Ride,08031004108,0.9114528470399035
Table Mesa Park-n-Ride,08031004109,0.0
Table Mesa Park-n-Ride,08031004110,0.7489501666219605
Table Mesa Park-n-Ride,08031004111,0.8689320119500834
Table Mesa Park-n-Ride,08031004112,0.27506009268411036
Table Mesa Park-n-Ride,08031004113,0.09606097580714049
Table Mesa Park-n-Ride,08031004201,0.2900563232757759
Table Mesa Park-n-Ride,08031004202,0.19881381170399792
Table Mesa Park-n-Ride,08031004302,0.14874498458723306
Table Mesa Park-n-Ride,08031004303,0.011693520266620721
Table Mesa Park-n-Ride,08031004306,0.22550005556241715
Table Mesa Park-n-Ride,08031004307,0.14476225989658942
Table Mesa Park-n-Ride,08031004308,0.1820342840736915
Table Mesa Park-n-Ride,08031004309,0.15629572954672122
Table Mesa Park-n-Ride,08031004310,0.09053466826282498
Table Mesa Park-n-Ride,08031004403,0.19996252768127568
Table Mesa Park-n-Ride,08031004404,0.25727871403924407
Table Mesa Park-n-Ride,08031004406,0.14985184629204298
Table Mesa Park-n-Ride,08031004407,0.07438797077706774
Table Mesa Park-n-Ride,08031004503,0.0
Table Mesa Park-n-Ride,08031004504,0.0
Table Mesa Park-n-Ride,08031004505,0.0
Table Mesa Park-n-Ride,08031004506,0.0
Table Mesa Park-n-Ride,08031004601,0.0
Table Mesa Park-n-Ride,08031004602,0.09877728274012204
Table Mesa Park-n-Ride,08031004603,0.09191441518802344
Table Mesa Park-n-Ride,08031004700,0.0
Table Mesa Park-n-Ride,08031004801,0.0
Table Mesa Park-n-Ride,08031005001,0.08574776433757889
Table Mesa Park-n-Ride,08031005003,0.09946946159250286
Table Mesa Park-n-Ride,08031005004,0.19183396164268407
Table Mesa Park-n-Ride,08031005102,0.13144029099374718
Table Mesa Park-n-Ride,08031005104,0.1270138925710695
Table Mesa Park-n-Ride,08031005200,0.10704344476077421
Table Mesa Park-n-Ride,08031005300,0.08069387173813454
Table Mesa Park-n-Ride,08031005502,0.0
Table Mesa Park-n-Ride,08031005503,0.006132540116370364
Table Mesa Park-n-Ride,08031006701,0.22705385185678195
Table Mesa Park-n-Ride,08031006804,0.16663088583109945
Table Mesa Park-n-Ride,08031006810,0.09765349900802875
Table Mesa Park-n-Ride,08031006812,0.0
Table Mesa Park-n-Ride,08031006813,0.0987997830863571
Table Mesa Park-n-Ride,08031006814,0.0002615583911103521
Table Mesa Park-n-Ride,08031006815,0.06474387394875106
Table Mesa Park-n-Ride,08031006816,0.2982348927028302
Table Mesa Park-n-Ride,08031006817,0.0
Table Mesa Park-n-Ride,08031006818,0.0
Table Mesa Park-n-Ride,08031006902,0.0391842325370841
Table Mesa Park-n-Ride,08031006903,0.0
Table Mesa Park-n-Ride,08031007006,0.023559972104321147
Table Mesa Park-n-Ride,08031007013,0.12036988675948823
Table Mesa Park-n-Ride,08031007037,0.003688286266515594
Table Mesa Park-n-Ride,08031007088,0.1489942843863226
Table Mesa Park-n-Ride,08031007090,0.009344962109939335
Table Mesa Park-n-Ride,08031007091,0.002266610334582522
Table Mesa Park-n-Ride,08031008304,0.0
Table Mesa Park-n-Ride,08031008305,0.0
Table Mesa Park-n-Ride,08031008306,0.0
Table Mesa Park-n-Ride,08031008312,0.8784257757149853
Table Mesa Park-n-Ride,08031008386,0.05276951996523059
Table Mesa Park-n-Ride,08031008387,0.1548492835494082
Table Mesa Park-n-Ride,08031008388,0.6955365931708635
Table Mesa Park-n-Ride,08031008389,0.4610766283751343
Table Mesa Park-n-Ride,08031008390,0.7328937724610576
Table Mesa Park-n-Ride,08031008391,0.055898054427115616
Table Mesa Park-n-Ride,08031011902,0.0
Table Mesa Park-n-Ride,08031011903,0.0
Table Mesa Park-n-Ride,08031012001,0.0
Table Mesa Park-n-Ride,08031012010,0.009405665703580987
Table Mesa Park-n-Ride,08031012015,0.0
Table Mesa Park-n-Ride,08031012016,0.0
Table Mesa Park-n-Ride,08031015300,0.048485315080570766
Table Mesa Park-n-Ride,08031015400,1.2385973060509725
Table Mesa Park-n-Ride,08031015500,0.11326620247206495
Table Mesa Park-n-Ride,08031015600,0.2650209005568651
Table Mesa Park-n-Ride,08031015700,0.0
Table Mesa Park-n-Ride,08031015800,1.9161268438672323
Table Mesa Park-n-Ride,08031980001,5.0
Table Mesa Park-n-Ride,08031980100,0.0
Table Mesa Park-n-Ride,08031980200,0.7563791514723414
Table Mesa Park-n-Ride,08035013904,0.02473324569250447
Table Mesa Park-n-Ride,08035013905,0.0
Table Mesa Park-n-Ride,08035013907,0.0
Table Mesa Park-n-Ride,08035013910,0.0
Table Mesa Park-n-Ride,08035013912,0.0
Table Mesa Park-n-Ride,08035013913,0.05245614920628308
Table Mesa Park-n-Ride,08035013914,0.0
Table Mesa Park-n-Ride,08035014005,0.3956762468699615
Table Mesa Park-n-Ride,08035014006,0.21847297239983832
Table Mesa Park-n-Ride,08035014007,0.009936608340916576
Table Mesa Park-n-Ride,08035014008,1.6147575548516455
Table Mesa Park-n-Ride,08035014009,0.28148475336505824
Table Mesa Park-n-Ride,08035014010,0.4386175801743696
Table Mesa Park-n-Ride,08035014011,0.01632103830570557
Table Mesa Park-n-Ride,08035014013,0.0
