tract_id,pnr,trips
08001009325,Jefferson County Government Center,0.3415149045848239
08001009325,Lincoln & Jordan Park-n-Ride,0.0
08001009325,Lincoln Station,0.3415149045848239
08001009325,Littleton Downtown Station,0.4028072293542053
08001009325,Mineral Station,0.003830770298086339
08001009325,Nine Mile Station,0.011951638965418024
08001009325,Olde Town Arvada,10.664928104958893
08001009325,Peoria Station,0.6758275966446341
08001009325,Ridgegate Pkwy Station,1.3521145213604273
08001009325,Table Mesa Park-n-Ride,4.376711159162224
08001009325,Thornton Crossroads & 104th,27.278282273978174
08001009325,Thornton Park-n-Ride (East Lot),2.4571054113747124
08001009325,Thornton Park-n-Ride (West Lot),0.3530072154790829
08001009325,US 36 & Broomfield Station,63.79599215252337
08001009325,US 36 & Sheridan Station (East Lot),2.0401878301975405
08001009325,US 36 & Sheridan Station (West Lot),4.738748790335673
08001009325,US-36/McCaslin Park-n-Ride (North Lot),0.0
08001009325,US-36/McCaslin Park-n-Ride (South Lot),2.3473910569436858
08001009325,University of Denver Station,3.343283066326917
08001009325,Wagon Rd Park-n-Ride,221.55422355552736
08001009325,Westminster Station,0.0
08001009325,Wheat Ridge/Ward Rd,1.0182611573717761
08001009326,38th & Blake,3.642691042802759
08001009326,40th & Colorado Station,0.42025092806998904
08001009326,40th Ave & Airport Blvd,1.400677555249855
08001009326,41st & Fox,1.8209284833198438
08001009326,8th & Coffman Park-n-Ride,0.14004392477746916
08001009326,Arapahoe @ Village Center Station,1.2609910916851306
08001009326,Central Park,4.762327518597023
08001009326,Colorado Station,0.8402635486648149
08001009326,Eastlake & 124th,7.9833377884788135
08001009326,Federal Center,0.14028223225263237
08001009326,I-25/Broadway,0.8406210098775597
08001009326,Jefferson County Government Center,0.14016307851505075
08001009326,Lincoln & Jordan Park-n-Ride,0.0
08001009326,Lincoln Station,0.14016307851505075
08001009326,Littleton Downtown Station,0.14016307851505075
08001009326,Mineral Station,0.0
08001009326,Nine Mile Station,0.00011915373758160365
08001009326,Olde Town Arvada,4.348034277406113
08001009326,Peoria Station,0.2803261570301015
08001009326,Ridgegate Pkwy Station,0.5604140065850398
08001009326,Table Mesa Park-n-Ride,1.8230732505963128
08001009326,Thornton Crossroads & 104th,11.205658749474003
08001009326,Thornton Park-n-Ride (East Lot),0.9809032421301921
08001009326,Thornton Park-n-Ride (West Lot),0.14016307851505075
08001009326,US 36 & Broomfield Station,26.482719385189046
08001009326,US 36 & Sheridan Station (East Lot),0.8506299238344144
08001009326,US 36 & Sheridan Station (West Lot),1.9685982473025356
08001009326,US-36/McCaslin Park-n-Ride (North Lot),0.0004766149503264146
08001009326,US-36/McCaslin Park-n-Ride (South Lot),0.9804266271798657
08001009326,University of Denver Station,1.4005584015122732
08001009326,Wagon Rd Park-n-Ride,90.75775724733138
08001009326,Westminster Station,0.00011915373758160365
08001009326,Wheat Ridge/Ward Rd,0.42013177433240745
08001009327,38th & Blake,7.303154121004873
08001009327,40th & Colorado Station,0.8365511093333093
08001009327,40th Ave & Airport Blvd,2.800984758197194
08001009327,41st & Fox,3.678099313893865
08001009327,8th & Coffman Park-n-Ride,0.2975719604070136
08001009327,Arapahoe @ Village Center Station,2.5158938582096764
08001009327,Central Park,9.47155177712955
08001009327,Colorado Station,1.6606211582471229
08001009327,Eastlake & 124th,15.972477704954729
08001009327,Federal Center,0.2913314301972657
08001009327,I-25/Broadway,1.7167859301348545
08001009327,Jefferson County Government Center,0.2788503697777698
08001009327,Lincoln & Jordan Park-n-Ride,0.0031202651048739716
08001009327,Lincoln Station,0.2788503697777698
08001009327,Littleton Downtown Station,0.30693275572163553
08001009327,Mineral Station,0.0
08001009327,Nine Mile Station,0.04056344636336163
08001009327,Olde Town Arvada,8.744209946466832
08001009327,Peoria Station,0.5670615348701615
08001009327,Ridgegate Pkwy Station,1.1029204186915833
08001009327,Table Mesa Park-n-Ride,3.6281750722158814
08001009327,Thornton Crossroads & 104th,23.256590174103273
08001009327,Thornton Park-n-Ride (East Lot),2.232776447883046
08001009327,Thornton Park-n-Ride (West Lot),0.31005302082650954
08001009327,US 36 & Broomfield Station,52.203477471218655
08001009327,US 36 & Sheridan Station (East Lot),1.7199061952397283
08001009327,US 36 & Sheridan Station (West Lot),3.869582260735163
08001009327,US-36/McCaslin Park-n-Ride (North Lot),0.0
08001009327,US-36/McCaslin Park-n-Ride (South Lot),1.9363512629200186
08001009327,University of Denver Station,2.7697821071484543
08001009327,Wagon Rd Park-n-Ride,179.65599133607182
08001009327,Westminster Station,0.0031202651048739716
08001009327,Wheat Ridge/Ward Rd,0.8552726999625532
08001009401,38th & Blake,8.607307685418958
08001009401,40th & Colorado Station,1.7263287036218233
08001009401,40th Ave & Airport Blvd,1.8325150329279927
08001009401,41st & Fox,5.785496892067524
08001009401,8th & Coffman Park-n-Ride,0.17036064954421795
08001009401,Arapahoe @ Village Center Station,2.8195119075286628
08001009401,Central Park,4.564819717645138
08001009401,Colorado Station,0.9814707397568676
08001009401,Eastlake & 124th,1.0269310775591451
08001009401,Federal Center,1.7637946121092325
08001009401,I-25/Broadway,3.221570766195537
08001009401,Jefferson County Government Center,0.7449316571026645
08001009401,Lincoln & Jordan Park-n-Ride,0.03362709139183105
08001009401,Lincoln Station,0.06779205762050058
08001009401,Littleton Downtown Station,1.2185476972479092
08001009401,Mineral Station,0.6098117234607932
08001009401,Nine Mile Station,0.7460074067763415
08001009401,Olde Town Arvada,28.50699199673201
08001009401,Peoria Station,0.5788740062531544
08001009401,Ridgegate Pkwy Station,2.30373647183988
08001009401,Table Mesa Park-n-Ride,13.979258916424826
08001009401,Thornton Crossroads & 104th,3.613595333053765
08001009401,Thornton Park-n-Ride (East Lot),6.478493885146997
08001009401,Thornton Park-n-Ride (West Lot),1.5356404471313188
08001009401,US 36 & Broomfield Station,16.12324484898184
08001009401,US 36 & Sheridan Station (East Lot),57.03677379415148
08001009401,US 36 & Sheridan Station (West Lot),54.40880481307387
08001009401,US-36/McCaslin Park-n-Ride (North Lot),1.0829635820069081
08001009401,US-36/McCaslin Park-n-Ride (South Lot),0.543633290350808
08001009401,University of Denver Station,0.5420196658402925
08001009401,Wagon Rd Park-n-Ride,13.931187285664116
08001009401,Westminster Station,1.3843842683842928
08001009401,Wheat Ridge/Ward Rd,0.44106469842709056
08001009406,38th & Blake,6.537936393248398
08001009406,40th & Colorado Station,1.0654040839407797
08001009406,40th Ave & Airport Blvd,1.6074266481248123
08001009406,41st & Fox,3.301404414947721
08001009406,8th & Coffman Park-n-Ride,0.20264643864028
08001009406,Arapahoe @ Village Center Station,2.8091362281457535
08001009406,Central Park,2.5953242243782073
08001009406,Colorado Station,0.5630811219686325
08001009406,Eastlake & 124th,1.9744884291065614
08001009406,Federal Center,1.4625348827875455
08001009406,I-25/Broadway,2.5753764565506936
08001009406,Jefferson County Government Center,0.5049022578423084
08001009406,Lincoln & Jordan Park-n-Ride,0.0
08001009406,Lincoln Station,0.09445078882142617
08001009406,Littleton Downtown Station,0.7601447780452791
08001009406,Mineral Station,0.4078721731507211
08001009406,Nine Mile Station,0.6049358292273679
08001009406,Olde Town Arvada,19.754068996956335
08001009406,Peoria Station,0.7468241078711626
08001009406,Ridgegate Pkwy Station,1.622902423345779
08001009406,Table Mesa Park-n-Ride,9.086968068691617
08001009406,Thornton Crossroads & 104th,5.29515401274802
08001009406,Thornton Park-n-Ride (East Lot),8.402268173939131
08001009406,Thornton Park-n-Ride (West Lot),2.1080186958734206
08001009406,US 36 & Broomfield Station,15.856933482139238
08001009406,US 36 & Sheridan Station (East Lot),40.473769087785584
08001009406,US 36 & Sheridan Station (West Lot),36.04780388454832
08001009406,US-36/McCaslin Park-n-Ride (North Lot),0.7934132160469091
08001009406,US-36/McCaslin Park-n-Ride (South Lot),0.552339747664677
08001009406,University of Denver Station,0.4022893905870878
08001009406,Wagon Rd Park-n-Ride,22.839952181545808
08001009406,Westminster Station,0.5549190435348381
08001009406,Wheat Ridge/Ward Rd,0.3552760915880303
08001009407,38th & Blake,9.738507338298941
08001009407,40th & Colorado Station,1.7971114019462917
08001009407,40th Ave & Airport Blvd,1.8887979747039545
08001009407,41st & Fox,5.7646939368052195
08001009407,8th & Coffman Park-n-Ride,0.26259798500340037
08001009407,Arapahoe @ Village Center Station,3.5498415908472256
08001009407,Central Park,3.236631526163673
08001009407,Colorado Station,1.0852355664563185
08001009407,Eastlake & 124th,1.6419684429379893
08001009407,Federal Center,2.1356275064699197
08001009407,I-25/Broadway,3.7966711226131906
08001009407,Jefferson County Government Center,0.8732496611330699
08001009407,Lincoln & Jordan Park-n-Ride,0.0
08001009407,Lincoln Station,0.025306039840075942
08001009407,Littleton Downtown Station,1.3225275116196429
08001009407,Mineral Station,0.6865697956498974
08001009407,Nine Mile Station,0.9238617408132218
08001009407,Olde Town Arvada,34.18657370335795
08001009407,Peoria Station,0.8130999948502771
08001009407,Ridgegate Pkwy Station,2.857040928562534
08001009407,Table Mesa Park-n-Ride,16.61081873473361
08001009407,Thornton Crossroads & 104th,4.995592581699402
08001009407,Thornton Park-n-Ride (East Lot),8.9407932233852
08001009407,Thornton Park-n-Ride (West Lot),1.8444167616585967
08001009407,US 36 & Broomfield Station,19.38863482380807
08001009407,US 36 & Sheridan Station (East Lot),71.02443329658999
08001009407,US 36 & Sheridan Station (West Lot),66.99377694878132
08001009407,US-36/McCaslin Park-n-Ride (North Lot),1.271915431939491
08001009407,US-36/McCaslin Park-n-Ride (South Lot),0.7371818753300492
08001009407,University of Denver Station,0.6612637558098214
08001009407,Wagon Rd Park-n-Ride,20.206817965390442
08001009407,Westminster Station,0.8985557009731459
08001009407,Wheat Ridge/Ward Rd,0.4998899301667248
08001009408,38th & Blake,5.757976905118649
08001009408,40th & Colorado Station,0.13385269956652032
08001009408,40th Ave & Airport Blvd,0.9059676827759483
08001009408,41st & Fox,1.2697163911195757
08001009408,8th & Coffman Park-n-Ride,0.04461756652217344
08001009408,Arapahoe @ Village Center Station,1.0912461250308818
08001009408,Central Park,3.126269323193646
08001009408,Colorado Station,0.4976014079101476
08001009408,Eastlake & 124th,33.11937045911911
08001009408,Federal Center,0.5044095840763874
08001009408,I-25/Broadway,1.4171854430185755
08001009408,Jefferson County Government Center,0.04461756652217344
08001009408,Lincoln & Jordan Park-n-Ride,0.0
08001009408,Lincoln Station,0.04461756652217344
08001009408,Littleton Downtown Station,0.04461756652217344
08001009408,Mineral Station,0.0
08001009408,Nine Mile Station,0.22989600877710695
08001009408,Olde Town Arvada,19.31503324680172
08001009408,Peoria Station,0.31913114182145386
08001009408,Ridgegate Pkwy Station,0.8681582924200146
08001009408,Table Mesa Park-n-Ride,3.568676478890645
08001009408,Thornton Crossroads & 104th,7.017845453430479
08001009408,Thornton Park-n-Ride (East Lot),1.002010991986535
08001009408,Thornton Park-n-Ride (West Lot),0.04461756652217344
08001009408,US 36 & Broomfield Station,75.79225064438312
08001009408,US 36 & Sheridan Station (East Lot),9.233649741440212
08001009408,US 36 & Sheridan Station (West Lot),10.050382291171815
08001009408,US-36/McCaslin Park-n-Ride (North Lot),0.0
08001009408,US-36/McCaslin Park-n-Ride (South Lot),1.691699018317856
08001009408,University of Denver Station,0.9059676827759483
08001009408,Wagon Rd Park-n-Ride,99.72015380971733
08001009408,Westminster Station,0.0
08001009408,Wheat Ridge/Ward Rd,0.8235407258978412
08001009409,38th & Blake,5.74132460574282
08001009409,40th & Colorado Station,0.4917208829585605
08001009409,40th Ave & Airport Blvd,1.2279997284828916
08001009409,41st & Fox,1.7251457625969346
08001009409,8th & Coffman Park-n-Ride,0.058426915063701367
08001009409,Arapahoe @ Village Center Station,2.1243183778770423
08001009409,Central Park,4.239572134626419
08001009409,Colorado Station,0.3559866415376908
08001009409,Eastlake & 124th,6.266960226682356
08001009409,Federal Center,0.7021574929095793
08001009409,I-25/Broadway,1.3270076594619904
08001009409,Jefferson County Government Center,0.37486705283115773
08001009409,Lincoln & Jordan Park-n-Ride,0.0
08001009409,Lincoln Station,0.37486705283115773
08001009409,Littleton Downtown Station,0.37486705283115773
08001009409,Mineral Station,0.0
08001009409,Nine Mile Station,0.321865288922939
08001009409,Olde Town Arvada,19.95504387207994
08001009409,Peoria Station,0.755159256817798
08001009409,Ridgegate Pkwy Station,0.882863389256166
08001009409,Table Mesa Park-n-Ride,7.475319753965975
08001009409,Thornton Crossroads & 104th,10.451452952242562
08001009409,Thornton Park-n-Ride (East Lot),2.007464547749639
08001009409,Thornton Park-n-Ride (West Lot),0.37486705283115773
08001009409,US 36 & Broomfield Station,50.92151290545818
08001009409,US 36 & Sheridan Station (East Lot),28.092434371214736
08001009409,US 36 & Sheridan Station (West Lot),22.24189723868618
08001009409,US-36/McCaslin Park-n-Ride (North Lot),1.2657605510698255
08001009409,US-36/McCaslin Park-n-Ride (South Lot),0.7579794501462614
08001009409,University of Denver Station,0.9115595907154352
08001009409,Wagon Rd Park-n-Ride,64.21391826302872
08001009409,Westminster Station,0.3164401377674564
08001009409,Wheat Ridge/Ward Rd,0.19155619865755183
08001009410,38th & Blake,2.8093341125034077
08001009410,40th & Colorado Station,0.21610262403872366
08001009410,40th Ave & Airport Blvd,0.4322052480774473
08001009410,41st & Fox,0.648307872116171
08001009410,8th & Coffman Park-n-Ride,0.0
08001009410,Arapahoe @ Village Center Station,1.0805131201936182
08001009410,Central Park,1.5127183682710656
08001009410,Colorado Station,0.0
08001009410,Eastlake & 124th,1.5127183682710656
08001009410,Federal Center,0.4322052480774473
08001009410,I-25/Broadway,0.648307872116171
08001009410,Jefferson County Government Center,0.21610262403872366
08001009410,Lincoln & Jordan Park-n-Ride,0.0
08001009410,Lincoln Station,0.21610262403872366
08001009410,Littleton Downtown Station,0.21610262403872366
08001009410,Mineral Station,0.0
08001009410,Nine Mile Station,0.21610262403872366
08001009410,Olde Town Arvada,12.101746946168525
08001009410,Peoria Station,0.4322052480774473
08001009410,Ridgegate Pkwy Station,0.4322052480774473
08001009410,Table Mesa Park-n-Ride,4.538155104813197
08001009410,Thornton Crossroads & 104th,3.8898472326970257
08001009410,Thornton Park-n-Ride (East Lot),1.0805131201936182
08001009410,Thornton Park-n-Ride (West Lot),0.21610262403872366
08001009410,US 36 & Broomfield Station,26.14841750868556
08001009410,US 36 & Sheridan Station (East Lot),18.800928291368958
08001009410,US 36 & Sheridan Station (West Lot),14.478875810594484
08001009410,US-36/McCaslin Park-n-Ride (North Lot),0.8644104961548946
08001009410,US-36/McCaslin Park-n-Ride (South Lot),0.21610262403872366
08001009410,University of Denver Station,0.21610262403872366
08001009410,Wagon Rd Park-n-Ride,16.856004675020444
08001009410,Westminster Station,0.21610262403872366
08001009410,Wheat Ridge/Ward Rd,0.0
08001009411,38th & Blake,2.980925369021528
08001009411,40th & Colorado Station,0.27828246961714453
08001009411,40th Ave & Airport Blvd,0.824668828076963
08001009411,41st & Fox,0.7678214366407651
08001009411,8th & Coffman Park-n-Ride,0.0670259722106685
08001009411,Arapahoe @ Village Center Station,1.4919513064017251
08001009411,Central Park,1.6463604123720033
08001009411,Colorado Station,0.03351298610533425
08001009411,Eastlake & 124th,1.7804123567933403
08001009411,Federal Center,0.5900779253396233
08001009411,I-25/Broadway,0.9688993532727705
08001009411,Jefferson County Government Center,0.17774351130114174
08001009411,Lincoln & Jordan Park-n-Ride,0.0
08001009411,Lincoln Station,0.17774351130114174
08001009411,Littleton Downtown Station,0.211256497406476
08001009411,Mineral Station,0.0670259722106685
08001009411,Nine Mile Station,0.24476948351181027
08001009411,Olde Town Arvada,8.71365614696657
08001009411,Peoria Station,0.5230519531289548
08001009411,Ridgegate Pkwy Station,0.422512994812952
08001009411,Table Mesa Park-n-Ride,3.1293799874279604
08001009411,Thornton Crossroads & 104th,4.439363689317919
08001009411,Thornton Park-n-Ride (East Lot),4.139477208723131
08001009411,Thornton Park-n-Ride (West Lot),1.1831330944611693
08001009411,US 36 & Broomfield Station,18.4237701457474
08001009411,US 36 & Sheridan Station (East Lot),14.525321872249975
08001009411,US 36 & Sheridan Station (West Lot),10.233165951909786
08001009411,US-36/McCaslin Park-n-Ride (North Lot),0.57692210078323
08001009411,US-36/McCaslin Park-n-Ride (South Lot),0.27828246961714453
08001009411,University of Denver Station,0.17774351130114174
08001009411,Wagon Rd Park-n-Ride,19.762279436027885
08001009411,Westminster Station,0.211256497406476
08001009411,Wheat Ridge/Ward Rd,0.10053895831600275
08001009501,38th & Blake,5.5452892937643785
08001009501,40th & Colorado Station,1.3863223234410946
08001009501,40th Ave & Airport Blvd,2.3945567404891634
08001009501,41st & Fox,5.167201387371353
08001009501,8th & Coffman Park-n-Ride,0.0
08001009501,Arapahoe @ Village Center Station,1.6383809277031118
08001009501,Central Park,8.822051149170601
08001009501,Colorado Station,0.5041172085240344
08001009501,Eastlake & 124th,0.630146510655043
08001009501,Federal Center,0.8822051149170602
08001009501,I-25/Broadway,1.890439531965129
08001009501,Jefferson County Government Center,0.2520586042620172
08001009501,Lincoln & Jordan Park-n-Ride,0.1260293021310086
08001009501,Lincoln Station,0.2520586042620172
08001009501,Littleton Downtown Station,0.7561758127860516
08001009501,Mineral Station,0.3780879063930258
08001009501,Nine Mile Station,0.2520586042620172
08001009501,Olde Town Arvada,5.923377200157404
08001009501,Peoria Station,0.2520586042620172
08001009501,Ridgegate Pkwy Station,0.3780879063930258
08001009501,Table Mesa Park-n-Ride,2.898673949013198
08001009501,Thornton Crossroads & 104th,2.6466153447511807
08001009501,Thornton Park-n-Ride (East Lot),5.041172085240344
08001009501,Thornton Park-n-Ride (West Lot),2.520586042620172
08001009501,US 36 & Broomfield Station,4.53705487671631
08001009501,US 36 & Sheridan Station (East Lot),5.5452892937643785
08001009501,US 36 & Sheridan Station (West Lot),4.663084178847319
08001009501,US-36/McCaslin Park-n-Ride (North Lot),0.2520586042620172
08001009501,US-36/McCaslin Park-n-Ride (South Lot),0.1260293021310086
08001009501,University of Denver Station,0.1260293021310086
08001009501,Wagon Rd Park-n-Ride,10.460432076873714
08001009501,Westminster Station,2.6466153447511807
08001009501,Wheat Ridge/Ward Rd,0.3780879063930258
08001009502,38th & Blake,12.740795921956396
08001009502,40th & Colorado Station,4.526310027966291
08001009502,40th Ave & Airport Blvd,4.208198998342372
08001009502,41st & Fox,23.04859579001525
08001009502,8th & Coffman Park-n-Ride,0.0017203289021476935
08001009502,Arapahoe @ Village Center Station,6.085533151759668
08001009502,Central Park,10.67666833927384
08001009502,Colorado Station,0.9248434281435395
08001009502,Eastlake & 124th,0.9686665064867628
08001009502,Federal Center,3.246474824812127
08001009502,I-25/Broadway,2.9197621506774696
08001009502,Jefferson County Government Center,1.1939093753698653
08001009502,Lincoln & Jordan Park-n-Ride,0.048984065049666334
08001009502,Lincoln Station,0.8217143113377637
08001009502,Littleton Downtown Station,2.1049901722962234
08001009502,Mineral Station,1.2342917959087931
08001009502,Nine Mile Station,0.46500220742499127
08001009502,Olde Town Arvada,32.95764000467057
08001009502,Peoria Station,2.2743676605210688
08001009502,Ridgegate Pkwy Station,0.8758593630938731
08001009502,Table Mesa Park-n-Ride,2.942880264846994
08001009502,Thornton Crossroads & 104th,3.21194621207332
08001009502,Thornton Park-n-Ride (East Lot),4.864669300353263
08001009502,Thornton Park-n-Ride (West Lot),0.9814016298954744
08001009502,US 36 & Broomfield Station,9.086904599279684
08001009502,US 36 & Sheridan Station (East Lot),5.082969836279849
08001009502,US 36 & Sheridan Station (West Lot),4.086868684681809
08001009502,US-36/McCaslin Park-n-Ride (North Lot),0.09796813009933267
08001009502,US-36/McCaslin Park-n-Ride (South Lot),0.05242472285396172
08001009502,University of Denver Station,1.1380439947116083
08001009502,Wagon Rd Park-n-Ride,13.155512887156387
08001009502,Westminster Station,6.125854554950669
08001009502,Wheat Ridge/Ward Rd,3.0470979068091664
08001009553,38th & Blake,40.82269205886351
08001009553,40th & Colorado Station,18.182622628387502
08001009553,40th Ave & Airport Blvd,11.057454614197903
08001009553,41st & Fox,44.982985694631815
08001009553,8th & Coffman Park-n-Ride,0.8679410961727826
08001009553,Arapahoe @ Village Center Station,7.971892452645804
08001009553,Central Park,32.79351952889579
08001009553,Colorado Station,3.0068265263372576
08001009553,Eastlake & 124th,6.324568325895546
08001009553,Federal Center,5.0711854663843905
08001009553,I-25/Broadway,12.76572821998444
08001009553,Jefferson County Government Center,1.070881343096201
08001009553,Lincoln & Jordan Park-n-Ride,0.43593837515717193
08001009553,Lincoln Station,0.9837477572084323
08001009553,Littleton Downtown Station,2.079363476073344
08001009553,Mineral Station,2.4137178643009896
08001009553,Nine Mile Station,2.1881264547662624
08001009553,Olde Town Arvada,20.138832363189476
08001009553,Peoria Station,4.41151116791426
08001009553,Ridgegate Pkwy Station,2.7111984158112032
08001009553,Table Mesa Park-n-Ride,13.32589565420723
08001009553,Thornton Crossroads & 104th,7.998740579404176
08001009553,Thornton Park-n-Ride (East Lot),6.269329662991233
08001009553,Thornton Park-n-Ride (West Lot),0.7722681597162074
08001009553,US 36 & Broomfield Station,17.085515349131484
08001009553,US 36 & Sheridan Station (East Lot),27.721187354717763
08001009553,US 36 & Sheridan Station (West Lot),6.76743343085661
08001009553,US-36/McCaslin Park-n-Ride (North Lot),0.9524312434434772
08001009553,US-36/McCaslin Park-n-Ride (South Lot),0.5970473614154387
08001009553,University of Denver Station,2.7112014610488124
08001009553,Wagon Rd Park-n-Ride,23.824450514682965
08001009553,Westminster Station,2.9216408441862303
08001009553,Wheat Ridge/Ward Rd,3.7328448247808352
08001009603,38th & Blake,13.621863560087668
08001009603,40th & Colorado Station,2.169151963582746
08001009603,40th Ave & Airport Blvd,2.509246859044625
08001009603,41st & Fox,8.253691304449706
08001009603,8th & Coffman Park-n-Ride,0.3044549138338293
08001009603,Arapahoe @ Village Center Station,4.139419764026145
08001009603,Central Park,3.5612214461354865
08001009603,Colorado Station,1.3869719668459064
08001009603,Eastlake & 124th,1.1771549674300603
08001009603,Federal Center,2.468116400671786
08001009603,I-25/Broadway,4.328695592862111
08001009603,Jefferson County Government Center,1.3613579727757406
08001009603,Lincoln & Jordan Park-n-Ride,0.001372619186197248
08001009603,Lincoln Station,0.002745238372394496
08001009603,Littleton Downtown Station,1.4829825004500867
08001009603,Mineral Station,0.7766895199920506
08001009603,Nine Mile Station,1.1501683541736971
08001009603,Olde Town Arvada,47.839275545523996
08001009603,Peoria Station,0.9161099798738823
08001009603,Ridgegate Pkwy Station,3.2580663420582274
08001009603,Table Mesa Park-n-Ride,18.56970959480415
08001009603,Thornton Crossroads & 104th,4.500593142745095
08001009603,Thornton Park-n-Ride (East Lot),7.4990352336464206
08001009603,Thornton Park-n-Ride (West Lot),1.2681407947570333
08001009603,US 36 & Broomfield Station,24.166378205787527
08001009603,US 36 & Sheridan Station (East Lot),78.16907626567821
08001009603,US 36 & Sheridan Station (West Lot),77.76890881207201
08001009603,US-36/McCaslin Park-n-Ride (North Lot),1.4070954841712833
08001009603,US-36/McCaslin Park-n-Ride (South Lot),0.8443408211536706
08001009603,University of Denver Station,0.8443408211536706
08001009603,Wagon Rd Park-n-Ride,17.087635210292696
08001009603,Westminster Station,2.232196211721662
08001009603,Wheat Ridge/Ward Rd,0.6834242247602648
08001009604,38th & Blake,9.54533901410458
08001009604,40th & Colorado Station,1.0651393764578687
08001009604,40th Ave & Airport Blvd,2.566369686047709
08001009604,41st & Fox,6.124988115803816
08001009604,8th & Coffman Park-n-Ride,0.14288188334347643
08001009604,Arapahoe @ Village Center Station,2.2977553666517014
08001009604,Central Park,3.997194343209946
08001009604,Colorado Station,0.6081782025748101
08001009604,Eastlake & 124th,0.22458681803561711
08001009604,Federal Center,1.028625609141077
08001009604,I-25/Broadway,1.816336364260268
08001009604,Jefferson County Government Center,0.9468522235068798
08001009604,Lincoln & Jordan Park-n-Ride,0.04484891266506704
08001009604,Lincoln Station,0.08969782533013408
08001009604,Littleton Downtown Station,0.41231761404416056
08001009604,Mineral Station,0.27756552322279027
08001009604,Nine Mile Station,0.5184119263026197
08001009604,Olde Town Arvada,23.540797455258122
08001009604,Peoria Station,0.5183434753605634
08001009604,Ridgegate Pkwy Station,0.5638768974461942
08001009604,Table Mesa Park-n-Ride,1.6081178943826195
08001009604,Thornton Crossroads & 104th,1.9426848587913066
08001009604,Thornton Park-n-Ride (East Lot),2.6528906292728935
08001009604,Thornton Park-n-Ride (West Lot),1.0401339404130427
08001009604,US 36 & Broomfield Station,8.761256158914378
08001009604,US 36 & Sheridan Station (East Lot),4.709259281884423
08001009604,US 36 & Sheridan Station (West Lot),10.249709308498387
08001009604,US-36/McCaslin Park-n-Ride (North Lot),0.09010853098247235
08001009604,US-36/McCaslin Park-n-Ride (South Lot),0.33068113029407625
08001009604,University of Denver Station,0.33068113029407625
08001009604,Wagon Rd Park-n-Ride,7.297244872469731
08001009604,Westminster Station,3.5127427529601944
08001009604,Wheat Ridge/Ward Rd,0.563123937083574
08001009606,38th & Blake,8.335849168916194
08001009606,40th & Colorado Station,1.6035283108463225
08001009606,40th Ave & Airport Blvd,2.179878045641103
08001009606,41st & Fox,9.240904365568138
08001009606,8th & Coffman Park-n-Ride,0.0955683125765516
08001009606,Arapahoe @ Village Center Station,2.801808490987875
08001009606,Central Park,2.9570530583084293
08001009606,Colorado Station,0.5183734797657809
08001009606,Eastlake & 124th,0.23151637156333799
08001009606,Federal Center,1.3610642625682141
08001009606,I-25/Broadway,1.462194939958192
08001009606,Jefferson County Government Center,0.9026870128811556
08001009606,Lincoln & Jordan Park-n-Ride,0.0034239733607869926
08001009606,Lincoln Station,0.22172127065878702
08001009606,Littleton Downtown Station,0.6562755824456188
08001009606,Mineral Station,0.4273157850035646
08001009606,Nine Mile Station,0.4011087512142878
08001009606,Olde Town Arvada,23.545409427459894
08001009606,Peoria Station,0.9379344466739629
08001009606,Ridgegate Pkwy Station,0.5125654105159438
08001009606,Table Mesa Park-n-Ride,0.9985655618306973
08001009606,Thornton Crossroads & 104th,1.3840711428905972
08001009606,Thornton Park-n-Ride (East Lot),1.5684316481062113
08001009606,Thornton Park-n-Ride (West Lot),0.16404777979229146
08001009606,US 36 & Broomfield Station,7.048504632476802
08001009606,US 36 & Sheridan Station (East Lot),2.826184472166865
08001009606,US 36 & Sheridan Station (West Lot),6.5094587037652385
08001009606,US-36/McCaslin Park-n-Ride (North Lot),0.007086356310478996
08001009606,US-36/McCaslin Park-n-Ride (South Lot),0.19503741769170022
08001009606,University of Denver Station,0.5169897892141623
08001009606,Wagon Rd Park-n-Ride,5.355380394357341
08001009606,Westminster Station,3.291478142736847
08001009606,Wheat Ridge/Ward Rd,1.159807887805538
08001009607,38th & Blake,11.902498001337394
08001009607,40th & Colorado Station,1.146454669548392
08001009607,40th Ave & Airport Blvd,2.7461495419499475
08001009607,41st & Fox,7.527314288069489
08001009607,8th & Coffman Park-n-Ride,0.2095428385249715
08001009607,Arapahoe @ Village Center Station,2.7495334864612273
08001009607,Central Park,1.394403270011523
08001009607,Colorado Station,0.8311427751972252
08001009607,Eastlake & 124th,0.013714623886169406
08001009607,Federal Center,1.1906791848464011
08001009607,I-25/Broadway,1.8811129308296026
08001009607,Jefferson County Government Center,1.321882215317516
08001009607,Lincoln & Jordan Park-n-Ride,0.0
08001009607,Lincoln Station,0.03888790865098825
08001009607,Littleton Downtown Station,0.4640956399325599
08001009607,Mineral Station,0.22382145316302088
08001009607,Nine Mile Station,0.6543657910916133
08001009607,Olde Town Arvada,34.3611421074754
08001009607,Peoria Station,0.7327055991454698
08001009607,Ridgegate Pkwy Station,0.705276351373131
08001009607,Table Mesa Park-n-Ride,0.9542710893009707
08001009607,Thornton Crossroads & 104th,1.5079437413333086
08001009607,Thornton Park-n-Ride (East Lot),1.3372888114593255
08001009607,Thornton Park-n-Ride (West Lot),0.2095428385249715
